id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
148779,54645,2016,2016-11-02T10:47:00Z,2016-10-10T00:00:00Z,2016-10-10T00:00:00Z,To support WHO request for the activities to relieve the situation of the affected communities in Haiti,2016-11-02T07:02:02Z,Standard,t,EUR,Traditional aid,,paid,2016-11-11,1,incoming,single,3003,36,"Estonia, Government of",2016,527,4398,7,96,HTI,47156,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Health Organization,Health,Haiti,Comprehensive health emergency response after hurricane Matthew in Haiti,2016,Primary,"Estonia, Government of",From EDRIS,2016-11-02T07:02:02.000Z,50000,70,EST,Estonia,639,CARIBBEAN - Hurricane Matthew - October 2016,[EDRIS:80059],"","",0.914997,"","","","","",,"",2048,Health,"","",2016-10-10,Incoming,Incoming,FALSE,FALSE
148780,54428,2016,2016-11-02T10:50:00Z,2016-10-07T00:00:00Z,2016-10-07T00:00:00Z,"(Haiti) Estonian Rescue Board experts with IHP mission to Haiti, Jeremie",2016-11-02T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-02,1,incoming,single,3003,36,"Estonia, Government of",2016,"",2321,26480,96,HTI,,36,"","Haiti, Government of",Coordination and support services,Haiti,"",2016,Primary,"Estonia, Government of",From EDRIS,2016-11-02T07:02:02.000Z,48550,70,EST,Estonia,639,CARIBBEAN - Hurricane Matthew - October 2016,[EDRIS:80058],"","",0.892,"","","","","",,"","","","","",2016-10-07,Incoming,,FALSE,FALSE
148941,0,2016,2016-11-04T17:27:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,(Haiti) Three (3) Emergency operations support personnel deployed to Haiti in the COST,2016-11-04T17:27:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-04,1,incoming,single,1413,36,"Saint Lucia, Government of",2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-11-04T17:27:00.000Z,,189,LCA,Saint Lucia,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-12,Incoming,,FALSE,FALSE
148816,0,2016,2016-11-02T16:52:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,"in kind - delivered the largest emergency medical aid airlift to Haiti since Hurricane Matthew struck last week. The 757 plane, donated by FedEx, contained 16.7 tons of medicine and medical supplies which will be distributed to hospitals throughout the country to care for people who have been affected by the storm and continue to face barriers to health services.",2016-11-02T16:52:00Z,Standard,f,USD,Traditional aid,,paid,2016-11-02,1,internal,single,2898,36,Direct Relief,2016,"","",7,96,HTI,,36,"","",Health,Haiti,"",2016,Primary,Direct Relief,Other,2016-11-02T16:52:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-12,Incoming,,FALSE,FALSE
148958,0,2016,2016-11-07T11:08:00Z,2016-10-06T00:00:00Z,2016-10-06T00:00:00Z,(Haiti) 11-member EU Civil Protection Team deployed,2016-11-07T11:08:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-07,1,incoming,single,2966,36,European Commission,2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-11-07T11:08:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-06,Incoming,,FALSE,FALSE
148959,0,2016,2016-11-07T11:10:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,"(Haiti) European Emergency Response Capacity triggered to deploy two water purification modules (able to purify 250,000litres of water per day)",2016-11-07T11:10:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-07,1,incoming,single,2966,36,European Commission,2016,"","",11,96,HTI,,36,"","",Water Sanitation Hygiene,Haiti,"",2016,Primary,"",Other,2016-11-07T11:10:00.000Z,,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-12,Incoming,,FALSE,FALSE
148825,67326,2016,2016-11-03T10:11:00Z,2016-10-20T00:00:00Z,2016-10-20T00:00:00Z,To save lives and alleviate suffering (PLAN ERFS 2016),2016-11-03T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-03,1,incoming,single,3009,36,"Ireland, Government of",2016,527,3369,11,96,HTI,47261,36,Haiti Flash Appeal: Hurricane Matthew 2016,Plan International,Water Sanitation Hygiene,Haiti,WASH,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-03T07:02:02.000Z,60055,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"PLAN ERFS 2016, [EDRIS:80079]","","",0.892,"","","","","",,"",2052,WASH,"","",2016-10-20,Incoming,Incoming,FALSE,FALSE
148826,381166,2016,2016-11-03T10:17:00Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,To save lives and alleviate suffering (CAID 16-05 Haiti),2016-11-03T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-03,1,incoming,single,3009,36,"Ireland, Government of",2016,527,2918,"",96,HTI,47262,36,Haiti Flash Appeal: Hurricane Matthew 2016,ACT Alliance / Christian Aid,"",Haiti,to be allocated to specific projects,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-03T07:02:02.000Z,340000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"CAID 16-05 Haiti, [EDRIS:80083]","","",0.892,"","","","","",,"","","","","",2016-10-26,Incoming,Incoming,FALSE,FALSE
148827,341564,2016,2017-03-17T13:41:36.055Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,To save lives and alleviate suffering - WASH emergency response for displaced persons and affected communities after hurricane Matthew WASH réponse d’urgence aux persones déplacés et les communautés affecte par le passage d’Ouragan Matthew (OXF 16-05 Haiti),2016-11-03T00:00:00Z,Standard,t,EUR,Traditional aid,,paid,2017-03-17,2,incoming,single,3009,36,"Ireland, Government of",2016,527,744,11,96,HTI,47012,36,Haiti Flash Appeal: Hurricane Matthew 2016,OXFAM,Water Sanitation Hygiene,Haiti,WASH emergency response for displaced persons and affected communities after hurricane Matthew WASH réponse d’urgence aux persones déplacés et les communautés affecte par le passage d’Ouragan Matthew,2016,Primary,OXFAM,Email,2017-03-17T00:00:00.000Z,300000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",0.8783,"","","","","",,"",2052,WASH,"","",2016-10-26,Incoming,Incoming,FALSE,FALSE
148828,140135,2016,2016-11-03T10:22:00Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,To save lives and alleviate suffering (HAVEN 16-01 Haiti),2016-11-03T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-03,1,incoming,single,3009,36,"Ireland, Government of",2016,527,5700,4,96,HTI,47263,36,Haiti Flash Appeal: Hurricane Matthew 2016,The Haven Community Foundation,Emergency Shelter and NFI,Haiti,Shelter and NFI,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-03T07:02:02.000Z,125000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"HAVEN 16-01 Haiti, [EDRIS:80089]","","",0.892,"","","","","",,"",2051,Emergency Shelter and essential NFIs,"","",2016-10-26,Incoming,Incoming,FALSE,FALSE
148829,336323,2016,2016-11-03T10:24:00Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,To save lives and alleviate suffering (CON 16-09 Haiti),2016-11-03T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-03,1,incoming,single,3009,36,"Ireland, Government of",2016,527,1504,"",96,HTI,47264,36,Haiti Flash Appeal: Hurricane Matthew 2016,Concern Worldwide,"",Haiti,to be allocated to specific projects,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-03T07:02:02.000Z,300000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"CON 16-09 Haiti, [EDRIS:80090]","","",0.892,"","","","","",,"","","","","",2016-10-26,Incoming,Incoming,FALSE,FALSE
148930,347534,2016,2016-11-04T15:48:00Z,2016-10-26T00:00:00Z,2016-10-26T00:00:00Z,To save lives and alleviate suffering (PLAN 16-06 HAITI),2016-11-04T07:02:01Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-04,1,incoming,single,3009,36,"Ireland, Government of",2016,527,3369,"",96,HTI,47272,36,Haiti Flash Appeal: Hurricane Matthew 2016,Plan International,"",Haiti,to be allocated to specific projects,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-04T07:02:01.000Z,310000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"PLAN 16-06 HAITI, [EDRIS:80098]","","",0.892,"","","","","",,"","","","","",2016-10-26,Incoming,Incoming,FALSE,FALSE
148931,140135,2016,2016-11-04T15:50:00Z,2016-10-27T00:00:00Z,2016-10-27T00:00:00Z,To save lives and alleviate suffering (ActionAid 16-01 Haiti),2016-11-04T07:02:01Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-04,1,incoming,single,3009,36,"Ireland, Government of",2016,527,3348,"",96,HTI,47273,36,Haiti Flash Appeal: Hurricane Matthew 2016,ActionAid International,"",Haiti,to be allocated to specific projects,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-04T07:02:01.000Z,125000,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"ActionAid 16-01 Haiti, [EDRIS:80100]","","",0.892,"","","","","",,"","","","","",2016-10-27,Incoming,Incoming,FALSE,FALSE
148940,0,2016,2016-11-04T17:24:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,(Haiti) Emergency Operations personnel deployed to Haiti (2),2016-11-04T17:24:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-04,1,incoming,single,3817,36,"Jamaica, Government of",2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-11-04T17:24:00.000Z,,111,JAM,Jamaica,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-12,Incoming,,FALSE,FALSE
148934,10929,2016,2016-11-04T16:23:00Z,2016-11-03T00:00:00Z,2016-11-03T00:00:00Z,(Haiti) Humanitarian aid,2016-11-04T16:23:00Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-04,1,incoming,single,3272,36,"Lithuania, Government of",2016,527,3049,6,96,HTI,46984,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Food Programme,Food Security,Haiti,Emergency Food and Nutrition Assistance To People Affected In Haiti By Hurricane Matthew,2016,Primary,"Lithuania, Government of",Other,2016-11-04T16:23:00.000Z,10000,129,LTU,Lithuania,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",0.915,"","","","","",,"",2047,"Food Security, Nutrition and Emergency Agriculture","","",2016-11-03,Incoming,Incoming,FALSE,FALSE
148813,500000,2016,2016-11-02T15:32:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,Protect and rehabilitate livestock and fishery livelihoods affected by hurricane Matthew in Grande Anse and Sud departments to reestablish their Food Security,2016-11-02T15:32:00Z,Standard,t,USD,Traditional aid,,paid,2017-11-21,1,incoming,single,2927,36,"Belgium, Government of",2016,527,4399,26512,96,HTI,46983,36,Haiti Flash Appeal: Hurricane Matthew 2016,Food & Agriculture Organization of the United Nations,Agriculture,Haiti,"Recovery and improvement of food security of 60,000 households affected by Hurricane Matthew through the restoration of their rural productive capacity",2016,Primary,Food & Agriculture Organization of the United Nations,Other,2016-11-02T15:32:00.000Z,,22,BEL,Belgium,639,CARIBBEAN - Hurricane Matthew - October 2016,OSRO/HAI/606/BEL,"","",,"","","","","",,"",2047,"Food Security, Nutrition and Emergency Agriculture","","",2016-11-01,Incoming,Incoming,FALSE,FALSE
148945,0,2016,2016-11-07T10:00:00Z,2016-10-15T00:00:00Z,2016-10-15T00:00:00Z,(Haiti) Emergency operations support personnel deployed to Haiti in the COST,2016-11-07T10:00:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-07,1,incoming,single,976,36,Turks and Caicos Islands,2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-11-07T10:00:00.000Z,,231,TCA,Turks and Caicos Islands,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-15,Incoming,,FALSE,FALSE
148923,562000,2017,2017-02-07T15:52:53.240Z,2016-11-15T00:00:00Z,2016-11-15T00:00:00Z,Haiti: Addressing Emerging protection Needs in the Aftermath of Hurricane Matthew (USAID/OFDA) (SM160543),2016-11-04T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-02-15,2,incoming,single,2933,36,"United States of America, Government of",2016,527,2915,"",96,HTI,46956,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,"",Haiti,to be allocated to specific projects,2016,Primary,"United States of America, Government of",Email,2017-01-06T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,SM160543 (UNICEF Project Code),"","",,"","","","","",,"","","","","",2016-11-15,Incoming,Incoming,FALSE,FALSE
148924,300000,2017,2016-11-04T15:34:00Z,2016-11-03T00:00:00Z,2016-11-03T00:00:00Z,(Haiti) Health throughPan American Health Organization (USAID/OFDA),2016-11-04T00:00:00Z,Standard,t,USD,Traditional aid,,paid,2017-03-27,1,incoming,single,2933,36,"United States of America, Government of",2016,527,4398,7,96,HTI,47156,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Health Organization,Health,Haiti,Comprehensive health emergency response after hurricane Matthew in Haiti,2016,Primary,"United States of America, Government of",Other,2016-11-04T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2048,Health,"","",2016-11-03,Incoming,Incoming,FALSE,FALSE
148925,300000,2017,2017-02-07T11:14:51.564Z,2016-12-04T00:00:00Z,2016-12-04T00:00:00Z,(Haiti) Shelter and Settlements (USAID/OFDA),2016-11-04T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-02-08,2,incoming,single,2933,36,"United States of America, Government of",2016,527,4305,4,96,HTI,47270,36,Haiti Flash Appeal: Hurricane Matthew 2016,Mercy Corps,Emergency Shelter and NFI,Haiti,Shelter and NFI,2016,Primary,"United States of America, Government of",Email,2017-01-06T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2051,Emergency Shelter and essential NFIs,"","",2016-12-04,Incoming,Incoming,FALSE,FALSE
148926,300000,2017,2017-02-07T14:13:33.422Z,2016-12-05T00:00:00Z,"","(Haiti) Shelter and Settlements, WASH (USAID/OFDA)",2016-11-04T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-02-15,2,incoming,single,2933,36,"United States of America, Government of",2016,527,8565,"",96,HTI,,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Concern Development Organization,"",Haiti,"",2016,Primary,"United States of America, Government of",Email,2017-02-06T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-05,Incoming,Incoming,FALSE,FALSE
148960,0,2016,2016-11-07T11:12:00Z,2016-10-12T00:00:00Z,2016-10-12T00:00:00Z,(Haiti) 3 staff members deployed to Haiti (Department of National Defense),2016-11-07T11:12:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-07,1,incoming,single,2928,36,"Canada, Government of",2016,"","",26480,96,HTI,,36,"","",Coordination and support services,Haiti,"",2016,Primary,"",Other,2016-11-07T11:12:00.000Z,,40,CAN,Canada,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-10-12,Incoming,,FALSE,FALSE
149132,755000,2017,2017-02-07T13:58:36.444Z,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z,(Haiti) WASH (USAID/OFDA),2016-11-09T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-02-07,2,incoming,single,2933,36,"United States of America, Government of",2016,527,3230,11,96,HTI,47010,36,Haiti Flash Appeal: Hurricane Matthew 2016,Solidarités International,Water Sanitation Hygiene,Haiti,Evaluation des besoins et réponse d’urgence EHA dans les communes les plus impactées des départements des Nippes et du Sud Est par le cyclone Matthew,2016,Primary,"United States of America, Government of",Email,2017-01-06T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2052,WASH,"","",2016-12-08,Incoming,Incoming,FALSE,FALSE
149239,60109,2016,2016-11-10T14:25:00Z,2016-11-10T00:00:00Z,2016-11-10T00:00:00Z,(Haiti) IFRC emergency appeal for Hurricane Matthew,2016-11-10T14:25:00Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-10,1,incoming,single,4858,36,"Monaco, Government of",2016,"",4393,"",96,HTI,,36,"",International Federation of Red Cross and Red Crescent Societies,"",Haiti,"",2016,Primary,"Monaco, Government of",Other,2016-11-10T14:25:00.000Z,55000,147,MCO,Monaco,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",0.915,"","","","","",,"","","","","",2016-11-10,Incoming,,FALSE,FALSE
149485,25000,2016,2016-11-14T16:01:00Z,2016-11-10T00:00:00Z,2016-11-10T00:00:00Z,"(Haiti) in kind - 6,340 - 5 gallons bottles of water and 11,400 aquatabs",2016-11-14T16:01:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-14,1,incoming,single,4856,36,"Mexico, Government of",2016,"","",11,96,HTI,,36,"","",Water Sanitation Hygiene,Haiti,"",2016,Primary,"Mexico, Government of",Other,2016-11-14T16:01:00.000Z,,144,MEX,Mexico,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-11-10,Incoming,,FALSE,FALSE
149487,0,2016,2016-11-14T16:05:00Z,2016-11-10T00:00:00Z,2016-11-10T00:00:00Z,"(Haiti) in kind - Mexican Delegation of 15 physicians and 7 officers from Mexico’s City Government to Miragoane with vaccines, medicines and equipment to treat the population and provide preventive information on how to avoid cholera.",2016-11-14T16:05:00Z,Standard,t,USD,Traditional aid,,paid,2016-11-14,1,incoming,single,4856,36,"Mexico, Government of",2016,"","",7,96,HTI,,36,"","",Health,Haiti,"",2016,Primary,"Mexico, Government of",Other,2016-11-14T16:05:00.000Z,,144,MEX,Mexico,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-11-10,Incoming,,FALSE,FALSE
149365,272625,2016,2016-11-11T17:51:00Z,2016-11-11T00:00:00Z,2016-11-11T00:00:00Z,Comprehensive health emergency response after hurricane Matthew in Haiti (from Andalucia),2016-11-11T17:51:00Z,Standard,t,USD,Traditional aid,,commitment,2016-11-11,1,incoming,single,5319,36,"Spain, Government of",2016,527,4398,7,96,HTI,47156,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Health Organization,Health,Haiti,Comprehensive health emergency response after hurricane Matthew in Haiti,2016,Primary,World Health Organization,Other,2016-11-11T17:51:00.000Z,,209,ESP,Spain,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2048,Health,"","",2016-11-11,Incoming,Incoming,FALSE,FALSE
149378,221019,2016,2016-11-14T09:44:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,Child Protection Project,2016-11-12T07:02:02Z,Standard,t,SEK,Traditional aid,,commitment,2016-11-16,1,incoming,single,2921,36,"Sweden, Government of",2016,527,2849,10,96,HTI,46993,36,Haiti Flash Appeal: Hurricane Matthew 2016,Save the Children,Protection,Haiti,Child Protection in Emergency Response,2016,Primary,"Sweden, Government of",From EDRIS,2016-11-12T07:02:02.000Z,2000000,216,SWE,Sweden,639,CARIBBEAN - Hurricane Matthew - October 2016,[EDRIS:80281],"","",9.049,"","","","","",,"",2050,Protection,"","",2016-11-01,Incoming,Incoming,FALSE,FALSE
149380,354735,2016,2016-11-14T09:49:00Z,2016-11-04T00:00:00Z,2016-11-04T00:00:00Z,Humanitarian Emergency Response,2016-11-12T07:02:02Z,Standard,t,SEK,Traditional aid,,commitment,2016-11-16,1,incoming,single,2921,36,"Sweden, Government of",2016,527,8482,"",96,HTI,47280,36,Haiti Flash Appeal: Hurricane Matthew 2016,ACT Alliance / Church of Sweden,"",Haiti,to be allocated to specific projects,2016,Primary,"Sweden, Government of",From EDRIS,2016-11-12T07:02:02.000Z,3210000,216,SWE,Sweden,639,CARIBBEAN - Hurricane Matthew - October 2016,[EDRIS:80301],"","",9.049,"","","","","",,"","","","","",2016-11-04,Incoming,Incoming,FALSE,FALSE
149354,50000,2016,2016-11-11T17:42:00Z,2016-11-11T00:00:00Z,2016-11-11T00:00:00Z,Comprehensive health emergency response after hurricane Matthew in Haiti,2016-11-11T17:42:00Z,Standard,t,USD,Traditional aid,,commitment,2016-11-11,1,incoming,single,2982,36,"Botswana, Government of",2016,527,4398,7,96,HTI,47156,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Health Organization,Health,Haiti,Comprehensive health emergency response after hurricane Matthew in Haiti,2016,Primary,World Health Organization,Other,2016-11-11T17:42:00.000Z,,30,BWA,Botswana,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"",2048,Health,"","",2016-11-11,Incoming,Incoming,FALSE,FALSE
149355,296070,2016,2016-11-11T17:43:00Z,2016-10-08T00:00:00Z,2016-10-08T00:00:00Z,Comprehensive health emergency response after hurricane Matthew in Haiti,2016-11-11T17:43:00Z,Standard,t,CAD,Traditional aid,,paid,2016-11-18,1,incoming,single,2928,36,"Canada, Government of",2016,527,4398,7,96,HTI,47156,36,Haiti Flash Appeal: Hurricane Matthew 2016,World Health Organization,Health,Haiti,Comprehensive health emergency response after hurricane Matthew in Haiti,2016,Primary,World Health Organization,Other,2016-11-11T17:43:00.000Z,400000,40,CAN,Canada,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",1.351032,"","","","","",,"",2048,Health,"","",2016-10-08,Incoming,Incoming,FALSE,FALSE
149506,382514,2016,2016-11-14T17:58:00Z,2016-11-10T00:00:00Z,2016-11-10T00:00:00Z,"(Haiti) Emergency assistance for the victims of hurrican Matthew including measures in the area of shelter, WASH and food (AA-S09-321.50 HTI 03/16)",2016-11-12T07:02:02Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-14,1,incoming,single,4306,36,"Germany, Government of",2016,"",4389,"",96,HTI,,36,"",Deutsche Welthungerhilfe e.V. (German Agro Action),"",Haiti,"",2016,Primary,"Germany, Government of",From EDRIS,2016-11-12T07:02:02.000Z,350000,83,DEU,Germany,639,CARIBBEAN - Hurricane Matthew - October 2016,"AA-S09-321.50 HTI 03/16, [EDRIS:80278]","","",0.915,"","","","","",,"","","","","",2016-11-10,Incoming,,FALSE,FALSE
149575,1630435,2016,2017-08-17T02:25:23.143Z,2016-11-14T00:00:00Z,2016-11-14T00:00:00Z,Emergency WaSH assistance of hurricane Matthew affected population in Haiti (ECHO/-CR/BUD/2016/91012),2016-11-16T00:00:00Z,Standard,t,EUR,Traditional aid,152972,paid,2017-08-17,2,incoming,single,8523,36,European Commission's Humanitarian Aid and Civil Protection Department,2016,527,2915,11,96,HTI,46998,36,Haiti Flash Appeal: Hurricane Matthew 2016,United Nations Children's Fund,Water Sanitation Hygiene,Haiti,"Emergency water, hygiene and sanitation assistance to hurricane affected people ",2016,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2017-08-17T00:00:00.000Z,1500000,"","","",639,CARIBBEAN - Hurricane Matthew - October 2016,ECHO/-CR/BUD/2016/91012,"","",0.92,"","","","","",,"",2052,WASH,"","",2016-11-14,Incoming,Incoming,FALSE,FALSE
149572,292191,2016,2016-11-16T09:55:00Z,2016-10-25T00:00:00Z,2016-10-25T00:00:00Z,Airlift from the UN Humanitarian Response Depot in Panama of 33.519 metric tonnes of Irish Aid's stockpiled emergency relief items and distribution by Plan International to Hurricane affected communities (UNHRD 2016),2016-11-15T07:02:05Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-16,1,incoming,single,3009,36,"Ireland, Government of",2016,527,3369,4,96,HTI,47282,36,Haiti Flash Appeal: Hurricane Matthew 2016,Plan International,Emergency Shelter and NFI,Haiti,Shelter and NFI,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-15T07:02:05.000Z,260634,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"UNHRD 2016, [EDRIS:80340]","","",0.892,"","","","","",,"",2051,Emergency Shelter and essential NFIs,"","",2016-10-25,Incoming,Incoming,FALSE,FALSE
149573,56404,2016,2016-11-16T09:57:00Z,2016-10-14T00:00:00Z,2016-10-14T00:00:00Z,Airlift from the UN Humanitarian Response Depot in Panama of 8.845 metric tonnes of Irish Aid's stockpiled emergency relief items and distribution by Concern Worldwide to Hurricane affected communities (UNHRD 2016),2016-11-15T07:02:06Z,Standard,t,EUR,Traditional aid,,commitment,2016-11-16,1,incoming,single,3009,36,"Ireland, Government of",2016,527,1504,4,96,HTI,47283,36,Haiti Flash Appeal: Hurricane Matthew 2016,Concern Worldwide,Emergency Shelter and NFI,Haiti,Shelter and NFI,2016,Primary,"Ireland, Government of",From EDRIS,2016-11-15T07:02:06.000Z,50312,107,IRL,Ireland,639,CARIBBEAN - Hurricane Matthew - October 2016,"UNHRD 2016, [EDRIS:80341]","","",0.892,"","","","","",,"",2051,Emergency Shelter and essential NFIs,"","",2016-10-14,Incoming,Incoming,FALSE,FALSE
149563,27174,2016,2016-11-16T09:40:00Z,2016-11-23T00:00:00Z,2016-11-15T00:00:00Z,Haiti - OCHA Office (OCT 5394),2016-11-16T05:01:56Z,Standard,t,EUR,Traditional aid,,paid,2016-12-14,1,incoming,single,2652,36,"Malta, Government of",2016,527,4396,26480,96,HTI,46966,36,Haiti Flash Appeal: Hurricane Matthew 2016,Office for the Coordination of Humanitarian Affairs,Coordination and support services,Haiti,Strengthening humanitarian Field and inter sector coordination in the most affected areas,2016,Primary,Office for the Coordination of Humanitarian Affairs,From OCT,2016-11-16T05:01:56.000Z,25000,138,MLT,Malta,639,CARIBBEAN - Hurricane Matthew - October 2016,[OCT 5394];[ADM 2/5/01],"","",0.919997,"","","","","",,"",2044,Coordination and Support Services,"","",2016-11-15,Incoming,Incoming,FALSE,FALSE
149592,360000,2017,2017-02-06T14:31:03.162Z,2016-12-14T00:00:00Z,2016-12-14T00:00:00Z,"(Haiti) Health, Protection (USAID/OFDA)",2016-11-16T00:00:00Z,Standard,t,USD,Traditional aid,,commitment,2017-02-08,2,incoming,single,2933,36,"United States of America, Government of",2016,527,4763,"",96,HTI,47285,36,Haiti Flash Appeal: Hurricane Matthew 2016,Handicap International / Humanity & Inclusion,"",Haiti,to be allocated to specific projects,2016,Primary,"United States of America, Government of",Email,2017-01-06T00:00:00.000Z,,237,USA,United States,639,CARIBBEAN - Hurricane Matthew - October 2016,"","","",,"","","","","",,"","","","","",2016-12-14,Incoming,Incoming,FALSE,FALSE
