destination_Organization_id,id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,Recipient.Organization.Type,analysis_date,flow_date_type,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
2915,126526,907914,2015,2015-03-31T10:01:00Z,2015-04-07T00:00:00Z,2015-03-30T00:00:00Z,"Vanuatu Cyclone Pam Water Supply, Sanitation and Hygiene (WASH) response",2015-03-31T08:01:08Z,Standard,f,USD,Traditional aid,,paid,2015-09-16,1,internal,single,4762,37,Central Emergency Response Fund,2015,483,11,241,VUT,41327,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,Central Emergency Response Fund,From CERF,2015-03-31T08:01:08.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,1146:15-RR-CEF-039:VUT-15/WS/78725/124,"","",,"","",unearmarked,"","",,"",1971,"Water, Sanitation and Hygiene","","",UN agency,2015-03-30,disbursement date,Incoming,Incoming,FALSE,FALSE
2915,127147,1067491,2015,2015-04-10T16:09:00Z,2015-03-19T00:00:00Z,2015-03-19T00:00:00Z,to be allocated to specific projects,2015-04-10T16:09:00Z,Standard,t,AUD,Traditional aid,,paid,2015-09-03,1,incoming,single,3020,37,UNICEF National Committee/Australia,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:09:00.000Z,1403751,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.315,"","","","","",,"","","","","",UN agency,2015-03-19,approved date,Incoming,Incoming,FALSE,FALSE
2915,127149,212089,2015,2015-04-10T16:10:00Z,2015-03-20T00:00:00Z,2015-03-20T00:00:00Z,to be allocated to specific projects,2015-04-10T16:10:00Z,Standard,t,EUR,Traditional aid,,paid,2015-05-20,1,incoming,single,4337,37,UNICEF National Committee/France,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:10:00.000Z,200000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.942996,"","","","","",,"","","","","",UN agency,2015-03-20,approved date,Incoming,Incoming,FALSE,FALSE
2915,127150,100000,2015,2015-04-10T16:10:00Z,2015-03-19T00:00:00Z,2015-03-19T00:00:00Z,to be allocated to specific projects,2015-04-10T16:10:00Z,Standard,t,JPY,Traditional aid,,paid,2015-04-10,1,incoming,single,3779,37,UNICEF National Committee/Japan,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:10:00.000Z,12127000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",121.27,"","","","","",,"","","","","",UN agency,2015-03-19,approved date,Incoming,Incoming,FALSE,FALSE
2915,127152,27086,2015,2015-04-10T16:11:00Z,2015-03-27T00:00:00Z,2015-03-27T00:00:00Z,to be allocated to specific projects,2015-04-10T16:11:00Z,Standard,t,EUR,Traditional aid,,paid,2015-04-10,1,incoming,single,2919,37,UNICEF National Committee/Netherlands,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:11:00.000Z,25000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.922986,"","","","","",,"","","","","",UN agency,2015-03-27,approved date,Incoming,Incoming,FALSE,FALSE
2915,127153,1700350,2015,2015-04-10T16:12:00Z,2015-03-27T00:00:00Z,2015-03-27T00:00:00Z,to be allocated to specific projects,2015-04-10T16:12:00Z,Standard,t,NZD,Traditional aid,,paid,2015-08-12,1,incoming,single,13,37,UNICEF National Committee/New Zealand,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:12:00.000Z,2349884,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.382,"","","","","",,"","","","","",UN agency,2015-03-27,approved date,Incoming,Incoming,FALSE,FALSE
2915,127154,432384,2015,2015-04-10T16:13:00Z,2015-03-16T00:00:00Z,2015-03-16T00:00:00Z,to be allocated to specific projects,2015-04-10T16:13:00Z,Standard,t,GBP,Traditional aid,,paid,2015-12-21,1,incoming,single,5315,37,UNICEF National Committee/United Kingdom,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:13:00.000Z,288400,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.667,"","","","","",,"","","","","",UN agency,2015-03-16,approved date,Incoming,Incoming,FALSE,FALSE
2915,127155,300000,2015,2015-04-10T16:13:00Z,2015-03-16T00:00:00Z,2015-03-16T00:00:00Z,to be allocated to specific projects,2015-04-10T16:13:00Z,Standard,f,USD,Traditional aid,,paid,2015-05-07,1,internal,single,4058,37,US Fund for UNICEF,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:13:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-03-16,approved date,Incoming,Incoming,FALSE,FALSE
2915,127156,40000,2015,2015-04-10T16:14:00Z,2015-03-24T00:00:00Z,2015-03-24T00:00:00Z,to be allocated to specific projects (One-off donations individuals),2015-04-10T16:14:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-10,1,incoming,single,4543,37,Private (individuals & organizations),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:14:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-03-24,approved date,Incoming,Incoming,FALSE,FALSE
2915,127158,69517,2015,2015-04-10T16:15:00Z,2015-03-25T00:00:00Z,2015-03-25T00:00:00Z,to be allocated to specific projects (through UNICEF/Brazil),2015-04-10T16:15:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-10,1,incoming,single,4543,37,Private (individuals & organizations),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:15:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-03-25,approved date,Incoming,Incoming,FALSE,FALSE
2915,127160,474336,2015,2015-04-10T16:17:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,Emergency maternal and newborn health support for Tropical Cyclone Pam affected areas,2015-04-10T16:17:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-30,1,incoming,single,4537,37,"Japan, Government of",2015,483,7,241,VUT,41312,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Health,Vanuatu,Emergency and essential maternal and newborn health support for Tropical Cyclone Pam affected areas,2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:17:00.000Z,,112,JPN,Japan,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1973,Health and Nutrition,"","",UN agency,2015-03-31,approved date,Incoming,Incoming,FALSE,FALSE
2915,127159,749625,2015,2015-04-10T16:16:00Z,2015-03-26T00:00:00Z,2015-03-26T00:00:00Z,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015-04-10T16:16:00Z,Standard,t,GBP,Traditional aid,,paid,2015-04-20,1,incoming,single,2917,37,"United Kingdom, Government of",2015,483,11,241,VUT,41327,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,United Nations Children's Fund,Other,2015-04-10T16:16:00.000Z,500000,236,GBR,United Kingdom,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.667,"","","","","",,"",1971,"Water, Sanitation and Hygiene","","",UN agency,2015-03-26,approved date,Incoming,Incoming,FALSE,FALSE
2915,127629,48212,2015,2015-04-21T10:22:00Z,2015-03-30T00:00:00Z,2015-03-30T00:00:00Z,Nutrition support for cyclone PAM affected areas,2015-04-21T10:22:00Z,Standard,f,USD,Traditional aid,,paid,2015-04-21,1,internal,single,4762,37,Central Emergency Response Fund,2015,483,7,241,VUT,41311,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Health,Vanuatu,Nutrition support for cyclone PAM affected areas,2015,Primary,Central Emergency Response Fund,Other,2015-04-21T10:22:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,1148:15-RR-CEF-040:vut-15/h/78710/124,"","",,"","",unearmarked,"","",,"",1973,Health and Nutrition,"","",UN agency,2015-03-30,approved date,Incoming,Incoming,FALSE,FALSE
2915,127630,70620,2015,2015-04-21T10:23:00Z,2015-03-30T00:00:00Z,2015-03-30T00:00:00Z,"PSS and Prevention, Response to Violence for cyclone PAM affected areas",2015-04-21T10:23:00Z,Standard,f,USD,Traditional aid,,paid,2017-11-21,1,internal,single,4762,37,Central Emergency Response Fund,2015,483,13,241,VUT,41309,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Gender Based Violence,Vanuatu,"PSS and Prevention, Response to Violence for Cyclone Pam affected areas ",2015,Primary,Central Emergency Response Fund,Other,2015-04-21T10:23:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,1153:15-RR-CEF-041:vut-15/e/78694/124,"","",,"","",unearmarked,"","",,"",1977,Gender and Protection,"","",UN agency,2015-03-30,approved date,Incoming,Incoming,FALSE,FALSE
2915,127636,1130809,2015,2015-04-21T10:41:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,Restoration of access to education opportunities for affected children,2015-04-21T10:41:00Z,Standard,f,USD,Traditional aid,127642,paid,2015-04-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,3,241,VUT,41297,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Education,Vanuatu,Restoration of access to education opportunities for affected children,2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:41:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1976,Education,"","",UN agency,2015-04-20,approved date,Incoming,Incoming,FALSE,FALSE
2915,127616,93264,2015,2015-04-20T17:04:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015-04-20T17:04:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-30,1,incoming,single,4537,37,"Japan, Government of",2015,483,11,241,VUT,41327,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,"Japan, Government of",Other,2015-04-20T17:04:00.000Z,,112,JPN,Japan,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1971,"Water, Sanitation and Hygiene","","",UN agency,2015-03-31,approved date,Incoming,Incoming,FALSE,FALSE
2915,127617,32400,2015,2015-04-20T17:05:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,Restoration of access to education opportunities for affected children,2015-04-20T17:05:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-30,1,incoming,single,4537,37,"Japan, Government of",2015,483,3,241,VUT,41297,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Education,Vanuatu,Restoration of access to education opportunities for affected children,2015,Primary,United Nations Children's Fund,Other,2015-04-20T17:05:00.000Z,,112,JPN,Japan,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1976,Education,"","",UN agency,2015-03-31,approved date,Incoming,Incoming,FALSE,FALSE
2915,127620,100000,2015,2015-04-20T17:08:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,Cross sectoral,2015-04-20T17:08:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-20,1,incoming,single,2929,37,"Korea, Republic of, Government of",2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-04-20T17:08:00.000Z,,119,KOR,"Korea, Republic of",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-04-20,approved date,Incoming,Incoming,FALSE,FALSE
2915,127619,366500,2015,2015-04-20T17:06:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,"PSS and Prevention, Response to Violence for cyclone PAM affected areas",2015-04-20T17:06:00Z,Standard,t,USD,Traditional aid,,paid,2017-11-21,1,incoming,single,4391,37,"Australia, Government of",2015,483,13,241,VUT,41309,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Gender Based Violence,Vanuatu,"PSS and Prevention, Response to Violence for Cyclone Pam affected areas ",2015,Primary,United Nations Children's Fund,Other,2015-04-20T17:06:00.000Z,,14,AUS,Australia,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1977,Gender and Protection,"","",UN agency,2015-04-20,approved date,Incoming,Incoming,FALSE,FALSE
2915,127631,430644,2015,2015-04-21T10:31:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,Emergency maternal and newborn health support for Tropical Cyclone Pam affected areas,2015-04-21T10:31:00Z,Standard,f,USD,Traditional aid,,paid,2015-04-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,7,241,VUT,41312,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Health,Vanuatu,Emergency and essential maternal and newborn health support for Tropical Cyclone Pam affected areas,2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:31:00.000Z,,241,VUT,Vanuatu,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,483,Humanitarian Action Plan/ERP for Vanuatu,"",628,VANUATU - Tropical Cyclone Pam - March 2015,,"",1973,Health and Nutrition,"","",UN agency,2015-04-20,approved date,Internal,Internal,FALSE,FALSE
2915,127632,162461,2015,2015-04-21T10:31:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,Nutrition support for cyclone PAM affected areas,2015-04-21T10:31:00Z,Standard,f,USD,Traditional aid,,paid,2015-04-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,7,241,VUT,41311,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Health,Vanuatu,Nutrition support for cyclone PAM affected areas,2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:31:00.000Z,,241,VUT,Vanuatu,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,483,Humanitarian Action Plan/ERP for Vanuatu,"",628,VANUATU - Tropical Cyclone Pam - March 2015,,"",1973,Health and Nutrition,"","",UN agency,2015-04-20,approved date,Internal,Internal,FALSE,FALSE
2915,127633,301417,2015,2015-04-21T10:32:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015-04-21T10:32:00Z,Standard,f,USD,Traditional aid,,paid,2015-04-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,11,241,VUT,41327,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:32:00.000Z,,241,VUT,Vanuatu,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,483,Humanitarian Action Plan/ERP for Vanuatu,"",628,VANUATU - Tropical Cyclone Pam - March 2015,,"",1971,"Water, Sanitation and Hygiene","","",UN agency,2015-04-20,approved date,Internal,Internal,FALSE,FALSE
2915,127634,240090,2015,2015-04-21T10:33:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,"PSS and Prevention, Response to Violence for cyclone PAM affected areas",2015-04-21T10:33:00Z,Standard,f,USD,Traditional aid,,paid,2017-11-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,13,241,VUT,41309,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Gender Based Violence,Vanuatu,"PSS and Prevention, Response to Violence for Cyclone Pam affected areas ",2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:33:00.000Z,,241,VUT,Vanuatu,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,483,Humanitarian Action Plan/ERP for Vanuatu,"",628,VANUATU - Tropical Cyclone Pam - March 2015,,"",1977,Gender and Protection,"","",UN agency,2015-04-20,approved date,Internal,Internal,FALSE,FALSE
2915,127635,344981,2015,2015-04-21T10:40:00Z,2015-04-20T00:00:00Z,2015-04-20T00:00:00Z,Restoration of access to education opportunities for affected children,2015-04-21T10:40:00Z,Standard,f,USD,Traditional aid,,paid,2015-04-21,1,internal,single,2915,37,United Nations Children's Fund,2015,483,3,241,VUT,41297,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,Education,Vanuatu,Restoration of access to education opportunities for affected children,2015,Primary,United Nations Children's Fund,Other,2015-04-21T10:40:00.000Z,,241,VUT,Vanuatu,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,483,Humanitarian Action Plan/ERP for Vanuatu,"",628,VANUATU - Tropical Cyclone Pam - March 2015,,"",1976,Education,"","",UN agency,2015-04-20,approved date,Internal,Internal,FALSE,FALSE
2915,129327,200000,2015,2015-05-20T17:14:00Z,2015-03-27T00:00:00Z,2015-03-27T00:00:00Z,to be allocated to specific projects,2015-05-20T17:14:00Z,Standard,t,USD,Traditional aid,,paid,2015-05-20,1,incoming,single,3043,37,UNICEF National Committee/Korea (Republic of),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:14:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-03-27,approved date,Incoming,Incoming,FALSE,FALSE
2915,129328,6800,2015,2015-05-20T17:16:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,to be allocated to specific projects (through UNICEF/Philippines),2015-05-20T17:16:00Z,Standard,t,USD,Traditional aid,,paid,2015-06-02,1,incoming,single,4543,37,Private (individuals & organizations),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:16:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-04-01,approved date,Incoming,Incoming,FALSE,FALSE
2915,129330,4785,2015,2015-05-20T17:19:00Z,2015-03-24T00:00:00Z,2015-03-24T00:00:00Z,to be allocated to specific projects,2015-05-20T17:19:00Z,Standard,t,AUD,Traditional aid,,paid,2015-05-20,1,incoming,single,13,37,UNICEF National Committee/New Zealand,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:19:00.000Z,6249,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.305956,"","","","","",,"","","","","",UN agency,2015-03-24,approved date,Incoming,Incoming,FALSE,FALSE
2915,129331,13903,2015,2015-05-20T17:21:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,to be allocated to specific projects (International On-line donations),2015-05-20T17:21:00Z,Standard,t,USD,Traditional aid,,paid,2015-06-02,1,incoming,single,4543,37,Private (individuals & organizations),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:21:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-04-01,approved date,Incoming,Incoming,FALSE,FALSE
2915,129332,22925,2015,2015-05-20T17:23:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,to be allocated to specific projects,2015-05-20T17:23:00Z,Standard,t,CAD,Traditional aid,,paid,2015-05-20,1,incoming,single,5352,37,UNICEF National Committee/Canada,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:23:00.000Z,29000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.264995,"","","","","",,"","","","","",UN agency,2015-03-31,approved date,Incoming,Incoming,FALSE,FALSE
2915,129326,38285,2015,2015-05-20T17:12:00Z,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,To assist children and families affected by the cyclone,2015-05-20T17:12:00Z,Standard,t,AUD,Traditional aid,,paid,2015-05-20,1,incoming,single,4391,37,"Australia, Government of",2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-05-20T17:12:00.000Z,50000,14,AUS,Australia,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.305995,"","","","","",,"","","","","",UN agency,2015-04-24,approved date,Incoming,Incoming,FALSE,FALSE
2915,129329,179396,2015,2015-05-20T17:18:00Z,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,To assist children and families affected by the cyclone,2015-05-20T17:18:00Z,Standard,t,NZD,Traditional aid,,paid,2015-07-14,1,incoming,single,5369,37,"New Zealand, Government of",2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,"New Zealand, Government of",Other,2015-05-20T17:18:00.000Z,238238,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.328004,"","","","","",,"","","","","",UN agency,2015-04-24,approved date,Incoming,Incoming,FALSE,FALSE
2915,130040,8038,2015,2015-06-02T15:59:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,to be allocated to specific projects (UNICEF/Indonesia),2015-06-02T15:59:00Z,Standard,t,USD,Traditional aid,,paid,2015-06-02,1,incoming,single,4543,37,Private (individuals & organizations),2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-06-02T15:59:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-05-01,approved date,Incoming,Incoming,FALSE,FALSE
2915,130041,221239,2015,2015-06-02T16:02:00Z,2015-05-05T00:00:00Z,2015-05-05T00:00:00Z,to be allocated to specific projects,2015-06-02T16:02:00Z,Standard,t,EUR,Traditional aid,,paid,2015-06-02,1,incoming,single,3778,37,UNICEF National Committee/Germany,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-06-02T16:02:00.000Z,200000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.904,"","","","","",,"","","","","",UN agency,2015-05-05,approved date,Incoming,Incoming,FALSE,FALSE
2915,132464,109211,2015,2015-08-12T15:22:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,to be allocated to specific projects,2015-08-12T15:22:00Z,Standard,t,USD,Traditional aid,,paid,2015-09-03,1,incoming,single,4338,37,UNICEF National Committee/Hong Kong,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-08-12T15:22:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",UN agency,2015-07-01,approved date,Incoming,Incoming,FALSE,FALSE
2915,132465,12290,2015,2015-08-12T15:23:00Z,2015-05-07T00:00:00Z,2015-05-07T00:00:00Z,to be allocated to specific projects,2015-08-12T15:23:00Z,Standard,t,EUR,Traditional aid,,paid,2015-08-12,1,incoming,single,4311,37,UNICEF National Committee/Luxembourg,2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-08-12T15:23:00.000Z,11282,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.917982,"","","","","",,"","","","","",UN agency,2015-05-07,approved date,Incoming,Incoming,FALSE,FALSE
2915,132466,5593,2015,2015-08-12T15:24:00Z,2015-07-08T00:00:00Z,2015-07-08T00:00:00Z,to be allocated to specific projects,2015-08-12T15:24:00Z,Standard,t,EUR,Traditional aid,,paid,2015-08-12,1,incoming,single,2443,37,"Andorra, Government of",2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,Other,2015-08-12T15:24:00.000Z,5000,6,AND,Andorra,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",0.893975,"","","","","",,"","","","","",UN agency,2015-07-08,approved date,Incoming,Incoming,FALSE,FALSE
2915,132659,11062,2015,2015-08-19T10:20:00Z,2015-04-16T00:00:00Z,2015-04-16T00:00:00Z,Tropical Cyclone Pam in Vanuatu,2015-08-18T00:00:00Z,Standard,t,EUR,Traditional aid,,paid,2017-11-17,1,incoming,single,3272,37,"Lithuania, Government of",2015,483,"",241,VUT,,37,Humanitarian Action Plan/ERP for Vanuatu,United Nations Children's Fund,"",Vanuatu,"",2015,Primary,United Nations Children's Fund,From EDRIS,2015-08-18T00:00:00.000Z,10000,129,LTU,Lithuania,628,VANUATU - Tropical Cyclone Pam - March 2015,[EDRIS:72520],"","",0.903996,"","","","","",,"","","","","",UN agency,2015-04-16,approved date,Incoming,Incoming,FALSE,FALSE
